y,p,r,flex1,flex2,flex3,flex4,x
31.73,117.87,-123.63,994.00,943.00,1023.00,1023.00,400
28.23,119.00,-127.45,1008.00,960.00,1023.00,1023.00,401
22.39,122.03,-133.14,1015.00,965.00,1023.00,1023.00,402
16.11,126.78,-140.01,1023.00,985.00,1020.00,1019.00,403
10.92,131.83,-146.11,1023.00,999.00,1023.00,1023.00,404
5.97,136.43,-151.77,1023.00,1000.00,1023.00,1023.00,405
2.43,141.12,-158.03,1023.00,1023.00,1023.00,1023.00,406
1.77,145.20,-160.56,1023.00,1023.00,1023.00,993.00,407
2.69,151.13,-159.91,1023.00,1023.00,1023.00,990.00,408
3.94,156.18,-162.20,1021.00,1023.00,1023.00,992.00,409
4.92,159.90,-159.98,1021.00,1023.00,1023.00,995.00,410
3.99,167.13,-159.52,1021.00,1023.00,1023.00,997.00,411
4.23,170.66,-160.20,1010.00,1023.00,1023.00,1002.00,412
5.36,175.42,-159.08,1023.00,1023.00,1023.00,1005.00,413
5.55,177.22,-159.61,1023.00,1023.00,1023.00,1022.00,414
5.40,177.71,-160.71,1023.00,1023.00,1023.00,1023.00,415
5.72,178.44,-161.10,1023.00,1023.00,1023.00,1023.00,416
5.71,178.28,-162.04,1023.00,1023.00,1023.00,1023.00,417
5.68,177.92,-162.63,1022.00,1023.00,1023.00,1023.00,418
5.75,177.78,-163.05,1016.00,1023.00,1023.00,1023.00,419
5.67,177.35,-163.48,1022.00,1023.00,1021.00,1023.00,420
5.62,176.92,-163.93,1023.00,1023.00,1015.00,1023.00,421
2.33,2.67,-12.07,1023.00,1022.00,1023.00,1023.00,422
2.36,2.65,-11.78,1023.00,1022.00,1023.00,1023.00,423
2.47,2.49,-11.45,1023.00,1022.00,1023.00,1023.00,424
2.75,1.97,-11.19,1023.00,1023.00,1023.00,1022.00,425
3.39,0.51,-11.06,1023.00,1022.00,1023.00,1023.00,426
4.59,-1.52,-10.47,1023.00,1023.00,1023.00,1023.00,427
6.22,-2.90,-8.63,1023.00,1023.00,1023.00,1023.00,428
8.97,-4.22,-7.76,1023.00,1023.00,1023.00,1023.00,429
11.70,-5.70,-9.51,1023.00,1023.00,1023.00,1023.00,430
14.32,-7.12,-13.57,1023.00,1023.00,1023.00,1023.00,431
17.36,-9.31,-19.95,1023.00,1023.00,1023.00,1023.00,432
21.01,-11.58,-27.37,1023.00,1023.00,1023.00,1023.00,433
25.76,-12.33,-35.10,1023.00,1023.00,1023.00,1023.00,434
31.50,-9.82,-43.07,1023.00,1023.00,1023.00,994.00,435
37.46,-3.87,-50.52,1023.00,1023.00,1023.00,1023.00,436
42.22,3.59,-57.66,1023.00,1023.00,1023.00,1023.00,437
45.02,11.84,-64.62,1023.00,1023.00,1023.00,1023.00,438
45.24,19.84,-71.62,985.00,1023.00,1023.00,1023.00,439
42.90,27.30,-79.07,976.00,1023.00,1023.00,1023.00,440
37.17,34.39,-88.07,969.00,1023.00,1023.00,1023.00,441
26.81,139.48,-99.33,957.00,1023.00,1023.00,1023.00,442
16.89,134.75,-109.54,946.00,1023.00,1023.00,1023.00,443
8.81,131.54,-118.29,951.00,1023.00,1023.00,1023.00,444
5.25,129.81,-124.14,961.00,1023.00,1023.00,1023.00,445
5.76,128.78,-126.75,972.00,1023.00,1023.00,1023.00,446
6.09,128.15,-128.75,1001.00,1023.00,1023.00,1023.00,447
6.32,127.74,-130.40,1003.00,1023.00,1023.00,1023.00,448
6.90,127.10,-131.02,1006.00,1023.00,1023.00,1023.00,449
7.64,126.39,-131.13,1010.00,1023.00,1023.00,1023.00,450
9.32,125.75,-130.88,1023.00,1023.00,1023.00,1023.00,451
11.17,124.88,-130.50,1022.00,1023.00,1023.00,1023.00,452
12.47,124.06,-130.68,1022.00,1023.00,1023.00,1023.00,453
13.70,123.54,-131.33,1021.00,1023.00,1023.00,1023.00,454
16.33,122.90,-130.78,1003.00,1023.00,1023.00,1023.00,455
20.63,122.58,-128.71,1023.00,999.00,1023.00,999.00,456
24.79,122.29,-127.21,1023.00,930.00,1023.00,938.00,457
27.91,121.39,-126.58,998.00,866.00,1023.00,966.00,458
31.02,120.00,-124.70,953.00,780.00,1023.00,1013.00,459
35.35,118.63,-121.85,908.00,809.00,1023.00,1023.00,460
39.74,117.04,-117.92,907.00,840.00,1023.00,1023.00,461
43.53,115.77,-113.51,937.00,845.00,1023.00,1023.00,462
46.33,115.01,-109.97,940.00,860.00,1023.00,1023.00,463
47.65,114.49,-108.67,969.00,877.00,1023.00,1022.00,464
47.59,114.02,-108.86,971.00,899.00,1023.00,1023.00,465
47.32,113.71,-109.27,967.00,907.00,1015.00,1023.00,466
45.87,113.52,-111.29,967.00,916.00,1008.00,1023.00,467
43.89,113.51,-113.78,978.00,923.00,1010.00,1023.00,468
41.74,113.66,-116.60,988.00,955.00,1023.00,1023.00,469
37.63,114.61,-121.35,1011.00,989.00,1023.00,1023.00,470
30.79,117.12,-127.95,1012.00,999.00,1023.00,1023.00,471
23.37,120.71,-136.27,1000.00,1003.00,1019.00,1020.00,472
15.64,125.78,-146.44,1023.00,1021.00,1022.00,1019.00,473
10.04,130.82,-155.16,1023.00,1023.00,1023.00,1023.00,474
5.34,138.48,-163.29,1023.00,1023.00,1023.00,1023.00,475
2.39,144.31,-168.04,1023.00,1023.00,1023.00,990.00,476
3.79,149.26,-167.81,1023.00,1023.00,1023.00,983.00,477
5.51,156.08,-165.56,1023.00,1023.00,1023.00,984.00,478
5.36,162.44,-164.15,1001.00,1016.00,1023.00,985.00,479
5.78,170.04,-160.17,1021.00,1023.00,1020.00,996.00,480
6.45,174.93,-159.43,1000.00,1023.00,1014.00,992.00,481
6.33,176.87,-160.17,1001.00,1023.00,1023.00,991.00,482
6.81,179.34,-159.55,1004.00,1023.00,1023.00,992.00,483
6.83,-179.68,-160.27,1002.00,1023.00,1023.00,995.00,484
6.86,-179.23,-160.65,1001.00,1023.00,1023.00,1013.00,485
6.89,-178.84,-161.05,1002.00,1023.00,1023.00,1023.00,486
6.95,-178.77,-161.70,1003.00,1023.00,1023.00,1023.00,487
7.00,-179.06,-162.29,1002.00,1023.00,1023.00,1023.00,488
6.97,-178.99,-162.64,1001.00,1023.00,1023.00,1023.00,489
6.82,-179.29,-163.25,993.00,1023.00,1023.00,1023.00,490
6.87,-179.76,-163.99,999.00,1023.00,1023.00,1023.00,491
5.20,3.73,-10.81,1023.00,1023.00,1023.00,1023.00,492
5.25,3.75,-10.54,1023.00,1023.00,1023.00,1023.00,493
5.31,3.83,-10.29,1023.00,1023.00,1023.00,1022.00,494
5.43,3.96,-10.03,1023.00,1023.00,1023.00,1023.00,495
5.70,3.85,-10.06,1023.00,1023.00,1022.00,1023.00,496
6.21,3.10,-10.09,1023.00,1023.00,1023.00,1023.00,497
7.26,1.34,-10.49,1022.00,1023.00,1023.00,1022.00,498
8.71,-1.21,-11.76,1023.00,1022.00,1022.00,1023.00,499
10.69,-3.79,-14.05,1023.00,1023.00,1023.00,1023.00,500
13.33,-6.77,-19.32,1023.00,1023.00,1023.00,1023.00,501
16.74,-8.88,-26.28,1023.00,1023.00,1023.00,1023.00,502
21.54,-9.40,-33.63,1023.00,1016.00,1023.00,1023.00,503
27.19,-9.06,-41.78,1023.00,1015.00,1023.00,1023.00,504
34.12,-7.37,-49.43,1023.00,1016.00,1023.00,1023.00,505
43.29,-3.17,-54.26,1023.00,1016.00,1023.00,1023.00,506
51.96,2.87,-58.03,1023.00,1017.00,1023.00,1023.00,507
58.33,10.10,-61.98,1023.00,1023.00,1023.00,1023.00,508
61.95,18.24,-66.32,1023.00,1023.00,1023.00,1023.00,509
60.62,26.74,-72.42,986.00,1023.00,1023.00,1023.00,510
53.48,34.52,-80.52,976.00,1023.00,1023.00,1023.00,511
44.39,40.50,-88.07,976.00,1023.00,1023.00,1023.00,512
37.14,134.59,-94.20,959.00,1023.00,1023.00,1023.00,513
25.71,130.28,-102.66,957.00,1023.00,1023.00,1023.00,514
13.51,127.00,-113.63,949.00,1023.00,1023.00,1023.00,515
3.80,125.63,-125.72,972.00,1022.00,1023.00,1022.00,516
-0.18,125.81,-135.14,967.00,1022.00,1022.00,1023.00,517
-0.58,126.19,-139.95,975.00,1023.00,1023.00,1023.00,518
-0.88,126.46,-142.89,1003.00,1023.00,1023.00,1023.00,519
-1.41,127.01,-145.43,1005.00,1023.00,1023.00,1023.00,520
-0.79,127.11,-145.86,1005.00,1023.00,1023.00,1023.00,521
0.38,126.67,-145.33,1006.00,1023.00,1023.00,1023.00,522
1.24,126.29,-145.34,1023.00,1023.00,1023.00,1023.00,523
2.15,125.64,-145.26,1023.00,1023.00,1023.00,1023.00,524
3.91,124.76,-144.59,1023.00,1023.00,1023.00,1023.00,525
5.75,123.90,-144.00,1023.00,1023.00,1023.00,1023.00,526
8.67,123.12,-142.31,1001.00,1023.00,1023.00,1023.00,527
14.43,122.04,-139.39,1023.00,1023.00,1023.00,1023.00,528
18.74,121.46,-136.40,1023.00,981.00,1023.00,988.00,529
23.20,120.40,-134.25,1004.00,962.00,1023.00,988.00,530
27.00,118.69,-132.10,983.00,834.00,1023.00,1023.00,531
32.32,116.97,-129.11,974.00,842.00,1023.00,1023.00,532
36.27,115.33,-125.44,945.00,879.00,1023.00,1023.00,533
40.77,113.99,-120.75,944.00,875.00,1023.00,1023.00,534
43.73,113.08,-117.18,952.00,936.00,1023.00,1023.00,535
45.24,112.47,-115.47,947.00,924.00,1023.00,1023.00,536
46.04,112.02,-114.47,967.00,929.00,1023.00,1023.00,537
46.30,111.77,-114.57,974.00,946.00,1023.00,1023.00,538
45.87,111.59,-115.77,985.00,951.00,1023.00,1023.00,539
45.62,111.41,-116.72,994.00,968.00,1023.00,1023.00,540
44.95,111.21,-118.17,1011.00,984.00,1023.00,1023.00,541
42.19,111.69,-121.43,1011.00,987.00,1023.00,1023.00,542
36.92,113.20,-127.58,1011.00,988.00,1023.00,1023.00,543
27.24,117.21,-137.10,1023.00,999.00,1023.00,1022.00,544
19.47,122.17,-144.54,1023.00,996.00,1022.00,1022.00,545
14.26,127.62,-149.74,1023.00,1004.00,1023.00,1022.00,546
10.82,132.36,-153.29,1023.00,1023.00,1023.00,1022.00,547
6.38,136.35,-157.82,1023.00,1023.00,1023.00,1023.00,548
2.88,140.33,-161.40,1023.00,1023.00,1023.00,1022.00,549
2.16,145.56,-162.88,1023.00,1023.00,1023.00,1023.00,550
2.50,152.30,-164.19,1003.00,1023.00,1023.00,1002.00,551
3.26,158.80,-163.11,1002.00,1023.00,1023.00,992.00,552
2.16,166.42,-159.86,1023.00,1023.00,1023.00,992.00,553
2.21,172.11,-159.46,1023.00,1014.00,1023.00,992.00,554
2.08,174.90,-160.45,1023.00,966.00,1023.00,993.00,555
1.76,177.70,-160.86,1023.00,951.00,1023.00,1000.00,556
1.31,179.51,-161.64,1014.00,963.00,1023.00,1023.00,557
1.31,-179.53,-162.06,1013.00,993.00,1023.00,1023.00,558
1.62,-178.66,-162.11,1010.00,995.00,1023.00,1023.00,559
1.50,-178.45,-162.92,1012.00,996.00,1023.00,1023.00,560
1.46,-178.43,-163.28,994.00,998.00,1023.00,1023.00,561
1023.00,1023.00,-163.28,994.00,998.00,1023.00,1023.00,561
6.54,3.24,-11.46,1023.00,1023.00,1023.00,1023.00,562
6.58,3.27,-11.20,1023.00,1023.00,1022.00,1023.00,563
6.71,3.33,-11.09,1023.00,1023.00,1023.00,1023.00,564
7.32,3.21,-11.15,1023.00,1023.00,1023.00,1023.00,565
9.00,2.26,-12.16,1023.00,1023.00,1023.00,1023.00,566
11.10,1.09,-15.40,1023.00,1022.00,1023.00,1023.00,567
13.57,-0.46,-20.53,1023.00,1023.00,1022.00,1023.00,568
16.13,-2.43,-27.41,1023.00,1023.00,1023.00,1023.00,569
18.62,-3.74,-35.02,1023.00,1023.00,1023.00,1023.00,570
21.24,-4.35,-43.20,1023.00,1023.00,1023.00,1023.00,571
24.27,-4.11,-50.74,1023.00,1023.00,1023.00,1023.00,572
27.99,-3.68,-56.50,1023.00,1023.00,1023.00,1023.00,573
34.38,-1.80,-59.45,1023.00,1023.00,1023.00,1023.00,574
42.16,1.69,-61.12,1023.00,1023.00,1023.00,1023.00,575
49.33,6.55,-63.18,1023.00,1023.00,1023.00,1022.00,576
54.51,12.60,-66.55,1023.00,1023.00,1023.00,1023.00,577
57.34,19.51,-70.74,976.00,1023.00,1023.00,1023.00,578
55.23,27.17,-76.67,975.00,1023.00,1023.00,1023.00,579
45.98,34.64,-84.86,975.00,1023.00,1023.00,1023.00,580
31.22,138.91,-94.44,970.00,1023.00,1023.00,1023.00,581
16.88,133.83,-103.87,961.00,1023.00,1023.00,1023.00,582
4.41,130.27,-112.95,958.00,1023.00,1023.00,1022.00,583
-1.28,127.84,-120.03,959.00,1023.00,1023.00,1023.00,584
-3.43,126.62,-125.30,983.00,1023.00,1023.00,1023.00,585
-3.48,125.91,-129.16,992.00,1023.00,1023.00,1023.00,586
-3.40,125.49,-132.48,992.00,1023.00,1023.00,1023.00,587
-3.51,125.32,-134.85,989.00,1023.00,1023.00,1023.00,588
-2.67,125.36,-135.82,996.00,1023.00,1023.00,1023.00,589
-1.37,125.15,-136.60,999.00,1023.00,1023.00,1023.00,590
-0.32,124.72,-137.53,1018.00,1023.00,1023.00,1023.00,591
1.74,124.31,-137.92,992.00,1023.00,1023.00,1023.00,592
4.85,123.84,-137.41,991.00,1023.00,1023.00,1023.00,593
8.21,123.49,-136.63,1007.00,1023.00,1023.00,1023.00,594
12.58,122.79,-134.74,988.00,1023.00,1023.00,906.00,595
17.20,121.59,-132.59,1000.00,975.00,1023.00,904.00,596
21.25,120.69,-130.29,992.00,929.00,1023.00,941.00,597
25.83,119.83,-128.80,976.00,893.00,1023.00,1023.00,598
30.34,118.13,-126.09,960.00,926.00,1023.00,1023.00,599
35.08,116.61,-121.97,925.00,934.00,1023.00,1023.00,600
39.13,115.56,-118.28,931.00,960.00,1023.00,1023.00,601
42.04,114.49,-115.37,948.00,977.00,1023.00,1023.00,602
43.68,113.56,-112.70,972.00,980.00,1023.00,1023.00,603
45.91,112.88,-109.97,969.00,995.00,1019.00,1023.00,604
47.33,112.35,-108.30,970.00,992.00,1018.00,1023.00,605
47.85,111.91,-107.96,971.00,995.00,1007.00,1023.00,606
47.84,111.59,-108.16,981.00,994.00,1002.00,1023.00,607
47.67,111.27,-108.91,983.00,995.00,1001.00,1023.00,608
46.56,111.05,-110.48,984.00,995.00,1022.00,1023.00,609
44.16,111.08,-113.14,996.00,994.00,1023.00,1023.00,610
39.22,111.94,-118.43,1011.00,994.00,1022.00,1023.00,611
31.79,114.40,-126.59,1012.00,995.00,1023.00,1023.00,612
23.06,118.27,-135.56,1023.00,1011.00,1023.00,1023.00,613
13.99,124.34,-144.11,1023.00,1013.00,1022.00,1023.00,614
7.67,130.60,-150.93,1023.00,1023.00,1023.00,1023.00,615
1.87,134.37,-157.58,1023.00,1023.00,1023.00,1023.00,616
-0.51,137.07,-160.55,1023.00,1023.00,1023.00,1023.00,617
-2.62,143.36,-163.67,1023.00,1023.00,1023.00,1023.00,618
-3.15,148.78,-166.85,1023.00,1023.00,1023.00,991.00,619
-1.37,154.96,-164.96,1021.00,1023.00,1023.00,988.00,620
-0.05,162.93,-161.52,1021.00,1023.00,1023.00,988.00,621
-0.99,169.72,-160.72,1021.00,1023.00,1023.00,988.00,622
-0.93,173.86,-161.02,1023.00,1023.00,1023.00,989.00,623
-0.27,176.59,-161.95,1023.00,1023.00,1022.00,994.00,624
-0.47,178.25,-163.51,1023.00,1023.00,1023.00,996.00,625
-1.20,179.21,-164.86,1023.00,1023.00,1023.00,1004.00,626
-1.31,179.79,-165.44,1016.00,1023.00,1023.00,1008.00,627
-1.07,-180.00,-165.72,1023.00,1023.00,1023.00,1023.00,628
-1.00,-179.93,-166.18,1023.00,1023.00,1023.00,1023.00,629
-0.89,-179.84,-166.62,1023.00,1023.00,1023.00,1023.00,630
-0.43,-179.68,-166.66,1005.00,1023.00,1023.00,1023.00,631
4.39,1.31,-6.42,1023.00,1023.00,1023.00,1023.00,632
4.41,1.32,-6.22,1023.00,1023.00,1023.00,1023.00,633
4.43,1.36,-6.05,1023.00,1023.00,1023.00,1023.00,634
4.52,1.38,-5.95,1023.00,1023.00,1023.00,1022.00,635
4.88,1.33,-5.90,1023.00,1023.00,1023.00,1022.00,636
5.61,0.85,-6.22,1023.00,1023.00,1023.00,1023.00,637
6.47,-0.54,-6.75,1023.00,1022.00,1023.00,1023.00,638
7.49,-2.32,-6.56,1023.00,1023.00,1023.00,1023.00,639
9.10,-4.36,-6.31,1023.00,1023.00,1023.00,1023.00,640
11.46,-7.11,-7.73,1023.00,1023.00,1023.00,1023.00,641
14.35,-9.79,-10.88,1023.00,1023.00,1023.00,1023.00,642
18.10,-12.79,-15.85,1023.00,1023.00,1023.00,1023.00,643
22.47,-15.40,-22.29,1023.00,1023.00,1023.00,1023.00,644
27.69,-17.29,-29.71,1023.00,1023.00,1023.00,1023.00,645
34.54,-16.92,-36.88,1023.00,1023.00,1023.00,1023.00,646
41.91,-12.95,-43.48,1023.00,1023.00,1023.00,1023.00,647
47.83,-6.29,-49.88,1023.00,1023.00,1023.00,1023.00,648
51.81,1.38,-55.73,1023.00,1023.00,1023.00,1023.00,649
52.76,9.40,-61.96,1023.00,1023.00,1023.00,1023.00,650
51.67,17.05,-67.99,979.00,1023.00,1023.00,1023.00,651
50.30,23.78,-73.21,975.00,1023.00,1023.00,1023.00,652
47.45,29.77,-78.77,972.00,1023.00,1023.00,1023.00,653
41.83,35.60,-85.97,970.00,1023.00,1023.00,1023.00,654
33.08,139.27,-95.09,984.00,1023.00,1022.00,1023.00,655
22.57,135.79,-105.15,991.00,1022.00,1022.00,1020.00,656
13.21,133.84,-114.91,987.00,1020.00,1019.00,1021.00,657
7.69,133.07,-121.75,996.00,1023.00,1023.00,1023.00,658
6.11,132.93,-124.97,981.00,1023.00,1023.00,1023.00,659
5.22,133.06,-127.09,992.00,1022.00,1023.00,1023.00,660
4.20,133.33,-128.75,994.00,1023.00,1022.00,1023.00,661
3.60,133.45,-129.92,1023.00,1023.00,1023.00,1022.00,662
3.60,133.36,-130.62,1023.00,1023.00,1023.00,1022.00,663
4.09,133.03,-130.83,1023.00,1023.00,1023.00,1023.00,664
4.79,132.51,-131.00,1023.00,1023.00,1023.00,1023.00,665
5.69,131.88,-131.05,1023.00,1023.00,1023.00,1023.00,666
6.97,131.39,-131.17,1023.00,1022.00,1023.00,1022.00,667
8.15,130.92,-131.64,1015.00,1022.00,1023.00,1023.00,668
9.28,130.26,-131.87,1016.00,1023.00,1022.00,1022.00,669
11.00,129.79,-131.09,1015.00,1023.00,1023.00,1015.00,670
14.75,129.03,-129.38,1014.00,934.00,1023.00,939.00,671
16.77,128.24,-128.85,967.00,917.00,1023.00,925.00,672
18.10,127.34,-127.15,937.00,918.00,1023.00,1009.00,673
24.67,124.75,-122.76,937.00,910.00,1023.00,1023.00,674
30.13,122.74,-117.22,951.00,936.00,1023.00,1023.00,675
36.30,121.56,-111.53,914.00,955.00,1023.00,1023.00,676
41.31,120.82,-107.11,940.00,981.00,1023.00,1023.00,677
43.79,120.43,-104.68,969.00,985.00,1023.00,1023.00,678
44.51,120.20,-104.19,971.00,1003.00,1023.00,1023.00,679
44.16,119.82,-104.96,978.00,997.00,1023.00,1023.00,680
42.87,119.60,-106.42,978.00,999.00,1023.00,1023.00,681
42.01,119.39,-107.76,982.00,1001.00,1023.00,1022.00,682
41.10,119.18,-109.18,983.00,1001.00,1023.00,1023.00,683
39.59,119.09,-111.14,982.00,1001.00,1023.00,1023.00,684
37.47,119.13,-113.66,984.00,1003.00,1023.00,1023.00,685
34.73,119.46,-116.71,997.00,1000.00,1023.00,1023.00,686
30.78,120.59,-120.88,1011.00,1003.00,1023.00,1023.00,687
25.32,123.04,-126.57,1023.00,1011.00,1023.00,1023.00,688
19.20,126.45,-133.04,1023.00,1023.00,1021.00,1022.00,689
13.09,130.45,-139.07,1023.00,1023.00,1023.00,1023.00,690
6.36,134.92,-144.25,1023.00,1023.00,1023.00,1023.00,691
0.25,140.11,-148.52,1023.00,1023.00,1023.00,1023.00,692
-4.44,146.95,-152.45,1023.00,1023.00,1023.00,1023.00,693
-4.87,151.17,-154.37,1013.00,1023.00,1023.00,1023.00,694
-4.11,156.07,-154.40,1007.00,1023.00,1017.00,998.00,695
-3.84,163.14,-153.80,1012.00,1023.00,1023.00,999.00,696
-4.88,166.89,-154.52,1005.00,1023.00,1017.00,997.00,697
-4.40,171.21,-154.60,1021.00,1023.00,1023.00,1000.00,698
-3.49,175.13,-154.59,999.00,1023.00,1023.00,999.00,699
-3.97,177.26,-156.93,988.00,1023.00,1023.00,994.00,700
-3.52,179.38,-158.29,1000.00,1023.00,1023.00,993.00,701
11.28,3.86,4.37,1023.00,1023.00,1023.00,1023.00,702
11.44,3.90,4.21,1023.00,1023.00,1023.00,1023.00,703
11.67,3.78,4.12,1023.00,1023.00,1023.00,1023.00,704
12.00,3.38,3.94,1023.00,1023.00,1023.00,1023.00,705
12.62,2.98,3.52,1023.00,1023.00,1023.00,1023.00,706
13.37,2.44,2.58,1023.00,1023.00,1023.00,1023.00,707
14.75,1.39,-0.09,1023.00,1023.00,1023.00,1023.00,708
16.63,0.04,-4.06,1023.00,1023.00,1023.00,1023.00,709
19.20,-1.94,-8.99,1023.00,1023.00,1023.00,994.00,710
21.97,-5.30,-14.08,1023.00,1023.00,1023.00,1023.00,711
25.60,-9.04,-19.14,1023.00,1023.00,1023.00,1023.00,712
31.24,-11.18,-24.46,1023.00,1023.00,1023.00,1023.00,713
38.12,-10.33,-30.78,1023.00,1023.00,1023.00,1023.00,714
45.27,-6.25,-37.67,1023.00,1023.00,1023.00,1023.00,715
51.78,0.04,-44.38,987.00,1023.00,1023.00,1023.00,716
57.14,7.75,-50.45,986.00,1023.00,1023.00,1023.00,717
60.62,15.87,-56.84,967.00,1023.00,1023.00,1023.00,718
63.09,23.33,-62.77,961.00,1023.00,1023.00,1023.00,719
65.02,29.78,-67.73,960.00,1023.00,1023.00,1023.00,720
65.85,35.63,-72.59,948.00,1023.00,1023.00,1023.00,721
64.23,41.21,-78.16,962.00,1023.00,1023.00,1023.00,722
60.56,46.43,-83.46,954.00,1023.00,1023.00,1023.00,723
54.26,51.09,-88.71,960.00,1023.00,1023.00,1023.00,724
43.87,124.99,-93.97,928.00,1023.00,1023.00,1023.00,725
32.02,121.96,-98.98,914.00,1023.00,1023.00,1023.00,726
24.60,119.72,-103.22,920.00,1023.00,1023.00,1023.00,727
20.67,118.39,-106.64,929.00,1023.00,1023.00,1023.00,728
20.44,117.86,-108.85,933.00,1023.00,1023.00,1023.00,729
21.13,117.42,-110.29,947.00,1023.00,1023.00,1023.00,730
21.29,116.93,-110.74,948.00,1023.00,1023.00,1023.00,731
23.20,116.44,-110.21,952.00,1023.00,1023.00,1023.00,732
27.04,115.84,-109.40,959.00,1023.00,1023.00,1023.00,733
31.56,115.16,-108.89,953.00,1023.00,1023.00,1023.00,734
34.62,114.58,-108.97,946.00,1023.00,1023.00,1023.00,735
38.17,114.00,-109.22,944.00,1023.00,1023.00,1023.00,736
42.29,113.61,-109.02,961.00,1023.00,1023.00,1023.00,737
46.94,113.43,-107.62,968.00,976.00,1023.00,1023.00,738
50.70,112.78,-107.09,957.00,942.00,1023.00,1023.00,739
52.93,111.76,-107.89,966.00,889.00,1023.00,978.00,740
56.09,110.69,-106.73,981.00,906.00,1023.00,1022.00,741
60.66,109.57,-103.10,984.00,930.00,1023.00,1022.00,742
65.37,108.72,-98.06,989.00,966.00,1023.00,1023.00,743
69.91,108.16,-92.67,1006.00,951.00,1023.00,1023.00,744
73.55,72.21,-88.18,1006.00,952.00,1023.00,1023.00,745
75.54,72.39,-85.91,981.00,954.00,1018.00,1023.00,746
77.62,72.56,-83.64,976.00,962.00,1018.00,1023.00,747
80.39,72.52,-80.44,980.00,1000.00,1023.00,1023.00,748
81.51,72.61,-79.25,985.00,1005.00,1023.00,1023.00,749
81.19,73.00,-80.08,983.00,1004.00,1023.00,1023.00,750
80.60,73.38,-81.18,983.00,1005.00,1023.00,1023.00,751
78.89,73.75,-83.61,975.00,1008.00,1023.00,1023.00,752
73.33,105.94,-90.95,989.00,1014.00,1023.00,1023.00,753
63.61,106.64,-102.90,992.00,1011.00,1023.00,1023.00,754
49.83,109.38,-118.13,1023.00,1013.00,1023.00,1022.00,755
34.62,114.28,-132.33,1023.00,1017.00,1023.00,1022.00,756
21.31,120.55,-142.79,1023.00,1023.00,1023.00,1023.00,757
9.43,127.40,-151.54,1023.00,1023.00,1023.00,1023.00,758
3.63,132.36,-156.66,1023.00,1023.00,1023.00,996.00,759
0.31,139.66,-159.96,995.00,1023.00,1023.00,991.00,760
1.76,146.39,-162.71,982.00,1023.00,1023.00,991.00,761
3.13,154.62,-160.23,965.00,1023.00,1023.00,986.00,762
1.94,161.49,-159.32,975.00,1023.00,1019.00,986.00,763
1.50,164.75,-160.26,991.00,1023.00,1023.00,987.00,764
2.66,167.39,-159.88,952.00,1023.00,1023.00,986.00,765
3.10,168.62,-160.60,979.00,1023.00,1023.00,992.00,766
3.25,169.64,-161.54,987.00,1023.00,1023.00,992.00,767
3.75,170.23,-161.96,987.00,1023.00,1023.00,995.00,768
4.29,170.56,-162.57,999.00,1023.00,1023.00,994.00,769
4.64,170.87,-163.15,1004.00,1023.00,1023.00,994.00,770
4.71,170.76,-163.85,1005.00,1023.00,1023.00,1023.00,771
023.00,1023.00,-163.85,1005.00,1023.00,1023.00,1023.00,771
6.17,2.94,0.57,1023.00,1023.00,1023.00,1023.00,772
6.18,2.94,0.60,1023.00,1023.00,1023.00,1023.00,773
6.19,2.98,0.62,1023.00,1023.00,1023.00,1023.00,774
6.22,3.11,0.58,1023.00,1023.00,1023.00,1023.00,775
6.25,3.19,0.35,1023.00,1023.00,1023.00,1023.00,776
6.37,2.97,0.28,1023.00,1023.00,1023.00,1023.00,777
6.58,2.06,0.04,1023.00,1023.00,1023.00,1023.00,778
6.59,0.27,-0.10,1023.00,1023.00,1023.00,1023.00,779
6.32,-1.79,1.14,1023.00,1022.00,1023.00,1023.00,780
6.41,-4.56,2.73,1023.00,1023.00,1023.00,1023.00,781
7.24,-7.84,3.30,1023.00,1023.00,1023.00,1023.00,782
9.50,-12.12,1.49,1023.00,1023.00,1023.00,1023.00,783
13.11,-16.89,-3.47,1023.00,1023.00,1023.00,1023.00,784
18.25,-19.79,-10.15,1023.00,1023.00,1023.00,1023.00,785
24.72,-21.23,-18.46,1023.00,1023.00,1023.00,1023.00,786
32.07,-20.54,-27.32,1023.00,1023.00,1023.00,1023.00,787
40.27,-17.21,-35.42,1023.00,1023.00,1023.00,1023.00,788
48.28,-11.08,-41.63,1023.00,1023.00,1023.00,1023.00,789
54.41,-3.49,-47.39,1023.00,1023.00,1023.00,1023.00,790
58.64,4.46,-53.32,985.00,1022.00,1023.00,1023.00,791
60.84,12.87,-59.47,971.00,1023.00,1023.00,1023.00,792
60.37,21.58,-66.22,966.00,1023.00,1023.00,1023.00,793
57.88,30.32,-73.46,960.00,1023.00,1023.00,1023.00,794
52.87,38.88,-81.44,960.00,998.00,1023.00,1023.00,795
43.59,134.62,-91.07,959.00,1023.00,1023.00,1023.00,796
33.33,130.46,-99.80,964.00,1016.00,1022.00,1023.00,797
27.02,128.12,-106.22,969.00,1017.00,1023.00,1023.00,798
23.45,127.04,-111.47,963.00,1023.00,1023.00,1023.00,799
21.36,126.54,-115.37,973.00,1023.00,1023.00,1023.00,800
20.25,126.25,-117.72,978.00,1023.00,1023.00,1023.00,801
19.46,125.98,-119.32,981.00,1023.00,1023.00,1023.00,802
