y,p,r,flex1,flex2,flex3,flex4,x
1.09,12.10,2.29,1023.00,1023.00,1023.00,1023.00,2093
1.27,10.26,1.38,1023.00,1023.00,1023.00,1023.00,2094
1.42,8.35,0.90,1023.00,1023.00,1023.00,1023.00,2095
1.40,6.83,1.03,1023.00,1023.00,1023.00,1023.00,2096
1.45,5.87,1.81,1023.00,1023.00,1023.00,1023.00,2097
1.52,4.27,1.51,1023.00,1023.00,1023.00,1023.00,2098
1.34,2.09,0.49,1023.00,1023.00,1023.00,1022.00,2099
1.20,-0.02,-0.30,1023.00,1023.00,1023.00,1022.00,2100
0.54,-1.35,-3.21,1023.00,1023.00,1023.00,1023.00,2101
1023.00,1022.00,-3.21,1023.00,1023.00,1023.00,1023.00,2101
0.68,-0.24,-2.70,1023.00,1023.00,1023.00,1023.00,2102
0.67,-0.25,-2.69,1023.00,1023.00,1023.00,1023.00,2103
0.69,-0.26,-2.67,1023.00,1023.00,1023.00,1023.00,2104
0.71,-0.28,-2.72,1023.00,1023.00,1023.00,1023.00,2105
0.77,-0.27,-2.88,1023.00,1022.00,1023.00,1022.00,2106
0.76,-0.46,-3.21,1023.00,1023.00,1023.00,1023.00,2107
0.74,-0.63,-3.65,1023.00,1023.00,1023.00,1023.00,2108
0.80,-0.33,-4.07,1023.00,1023.00,1023.00,1023.00,2109
0.81,0.28,-4.50,1023.00,1023.00,1023.00,1023.00,2110
0.74,0.89,-4.98,1023.00,1023.00,1023.00,1023.00,2111
0.72,1.74,-5.53,1023.00,1023.00,1023.00,1023.00,2112
0.76,2.88,-6.27,1023.00,1023.00,1023.00,1023.00,2113
0.81,4.56,-7.12,1023.00,1023.00,1023.00,1023.00,2114
1.02,6.77,-7.93,1023.00,1023.00,1023.00,1022.00,2115
1.39,9.21,-8.63,1023.00,1023.00,1023.00,1023.00,2116
1.81,11.40,-9.27,1023.00,1023.00,1023.00,1023.00,2117
2.17,13.59,-9.77,1023.00,1023.00,1023.00,1023.00,2118
2.32,16.23,-9.29,1023.00,1023.00,1023.00,1023.00,2119
2.22,18.86,-8.22,1023.00,1023.00,1023.00,1023.00,2120
2.05,21.23,-6.82,1023.00,1023.00,1023.00,1023.00,2121
1.85,23.93,-5.67,1023.00,1023.00,1023.00,1023.00,2122
1.74,26.84,-4.63,1023.00,1023.00,1023.00,1023.00,2123
1.56,29.12,-4.24,1023.00,1023.00,1023.00,1023.00,2124
1.00,31.38,-3.73,1003.00,1023.00,1023.00,1023.00,2125
0.69,33.72,-2.82,995.00,1023.00,1023.00,1023.00,2126
0.59,36.03,-1.85,991.00,1023.00,1023.00,1023.00,2127
0.57,38.45,-1.07,990.00,1023.00,1023.00,1023.00,2128
0.56,41.14,-0.21,991.00,1023.00,1023.00,1023.00,2129
0.85,43.93,0.75,995.00,1023.00,1022.00,1023.00,2130
1.47,46.92,2.23,978.00,1023.00,1023.00,1023.00,2131
2.47,49.64,4.09,986.00,1023.00,1023.00,1023.00,2132
3.65,52.04,6.23,983.00,1023.00,1023.00,1023.00,2133
4.61,53.77,8.46,979.00,1023.00,1023.00,1023.00,2134
5.50,55.13,10.49,978.00,1023.00,1023.00,1023.00,2135
6.50,56.00,12.16,979.00,1023.00,1023.00,1023.00,2136
6.81,56.28,13.41,980.00,1023.00,1023.00,1023.00,2137
6.96,56.48,14.25,981.00,1023.00,1023.00,1023.00,2138
7.29,56.56,14.58,984.00,1023.00,1023.00,1023.00,2139
7.44,56.36,14.65,992.00,1023.00,1023.00,1023.00,2140
7.35,56.07,14.38,991.00,1023.00,1023.00,1023.00,2141
7.32,55.82,13.65,990.00,1023.00,1023.00,1023.00,2142
7.41,55.27,11.80,990.00,1023.00,1023.00,1023.00,2143
7.45,53.78,9.01,988.00,1023.00,1023.00,1023.00,2144
6.43,51.77,7.38,988.00,1023.00,1023.00,1023.00,2145
6.07,50.32,6.63,989.00,1023.00,1022.00,1023.00,2146
6.58,48.76,4.74,989.00,1023.00,1023.00,1023.00,2147
6.27,45.49,2.44,991.00,1023.00,1023.00,1023.00,2148
5.07,41.77,0.75,1006.00,1023.00,1023.00,1023.00,2149
3.94,39.03,-0.64,1023.00,1023.00,1023.00,1023.00,2150
3.11,34.83,-1.91,1023.00,1023.00,1023.00,1023.00,2151
1.88,29.74,-3.33,1023.00,1023.00,1023.00,1023.00,2152
0.81,27.54,-3.52,1023.00,1023.00,1023.00,1023.00,2153
0.43,25.16,-3.22,1023.00,1023.00,1023.00,1023.00,2154
-0.27,20.58,-3.61,1023.00,1023.00,1023.00,1023.00,2155
-0.93,17.46,-4.15,1023.00,1023.00,1023.00,1023.00,2156
-0.97,14.62,-4.39,1023.00,1023.00,1023.00,1023.00,2157
-1.00,11.16,-4.38,1023.00,1023.00,1023.00,1023.00,2158
-1.21,8.44,-4.74,1022.00,1023.00,1023.00,1023.00,2159
-1.18,6.96,-3.96,1023.00,1023.00,1023.00,1023.00,2160
-1.12,5.12,-3.14,1023.00,1023.00,1023.00,1023.00,2161
-1.26,2.97,-3.02,1023.00,1023.00,1023.00,1022.00,2162
-1.03,0.94,-2.58,1023.00,1022.00,1023.00,1023.00,2163
-0.75,-0.60,-2.51,1023.00,1023.00,1023.00,1022.00,2164
-0.99,-0.66,-3.03,1023.00,1023.00,1023.00,1023.00,2165
-0.84,-0.61,-2.49,1023.00,1022.00,1023.00,1023.00,2166
-0.86,-1.17,-2.82,1023.00,1023.00,1023.00,1023.00,2167
-0.81,-1.03,-2.71,1023.00,1023.00,1023.00,1023.00,2168
-0.79,-1.09,-2.67,1023.00,1023.00,1023.00,1023.00,2169
-0.81,-1.12,-2.71,1023.00,1023.00,1022.00,1023.00,2170
-0.80,-1.06,-2.69,1023.00,1023.00,1023.00,1023.00,2171
0,1022.00,1023.00,1023.00,1023.00,1023.00,1023.00,2171
-0.54,-0.50,-2.89,1023.00,1023.00,1023.00,1023.00,2172
-0.53,-0.50,-2.86,1023.00,1023.00,1023.00,1023.00,2173
-0.52,-0.51,-2.85,1023.00,1023.00,1023.00,1023.00,2174
-0.52,-0.54,-2.88,1023.00,1023.00,1023.00,1023.00,2175
-0.50,-0.52,-2.85,1023.00,1023.00,1023.00,1023.00,2176
-0.44,-0.46,-2.94,1023.00,1023.00,1023.00,1023.00,2177
-0.35,-0.44,-3.08,1023.00,1023.00,1023.00,1023.00,2178
-0.15,-0.22,-3.47,1023.00,1023.00,1023.00,1023.00,2179
0.18,0.25,-4.18,1023.00,1023.00,1023.00,1022.00,2180
0.52,0.84,-4.57,1023.00,1022.00,1023.00,1023.00,2181
1.02,2.20,-4.38,1023.00,1023.00,1023.00,1023.00,2182
1.47,3.99,-4.32,1023.00,1023.00,1023.00,1023.00,2183
1.80,5.74,-4.68,1023.00,1023.00,1022.00,1023.00,2184
2.15,7.68,-5.10,1022.00,1023.00,1023.00,1022.00,2185
2.66,10.20,-4.74,1023.00,1023.00,1023.00,1022.00,2186
2.93,12.79,-4.26,1023.00,1023.00,1023.00,1022.00,2187
3.02,15.58,-3.60,1023.00,1021.00,1020.00,1020.00,2188
3.12,18.47,-3.00,1023.00,1022.00,1023.00,1023.00,2189
3.46,21.54,-3.07,1023.00,1023.00,1023.00,1023.00,2190
4.10,24.42,-4.13,1023.00,1023.00,1023.00,1023.00,2191
4.61,27.24,-4.45,1023.00,1023.00,1023.00,1023.00,2192
4.50,29.74,-3.60,1023.00,1023.00,1023.00,1023.00,2193
4.12,32.39,-2.04,1003.00,1023.00,1023.00,1023.00,2194
3.94,35.19,-0.72,1003.00,1023.00,1023.00,1023.00,2195
3.88,37.47,0.37,992.00,1023.00,1023.00,1023.00,2196
3.59,39.74,1.60,991.00,1023.00,1023.00,1023.00,2197
3.57,41.68,2.74,992.00,1023.00,1023.00,1023.00,2198
3.45,43.40,3.84,991.00,1023.00,1023.00,1023.00,2199
3.26,44.98,4.67,991.00,1023.00,1023.00,1023.00,2200
3.22,46.46,5.34,984.00,1023.00,1023.00,1022.00,2201
3.23,47.84,6.06,990.00,1023.00,1023.00,1023.00,2202
3.40,49.34,7.12,990.00,1023.00,1023.00,1023.00,2203
4.49,51.09,8.54,989.00,1023.00,1023.00,1023.00,2204
6.03,52.80,10.55,990.00,1023.00,1023.00,1023.00,2205
7.06,54.16,12.44,990.00,1023.00,1023.00,1023.00,2206
8.31,54.71,13.44,989.00,1023.00,1023.00,1023.00,2207
9.43,55.13,14.07,989.00,1022.00,1023.00,1023.00,2208
10.26,55.31,14.62,989.00,1023.00,1023.00,1023.00,2209
10.21,55.19,14.93,989.00,1023.00,1022.00,1023.00,2210
10.14,54.97,14.68,989.00,1022.00,1023.00,1023.00,2211
10.22,54.74,13.95,990.00,1023.00,1023.00,1023.00,2212
10.13,54.43,13.26,988.00,1023.00,1023.00,1023.00,2213
9.86,54.13,12.58,990.00,1023.00,1023.00,1023.00,2214
10.03,54.00,11.51,989.00,1023.00,1023.00,1023.00,2215
10.31,53.82,10.03,989.00,1023.00,1023.00,1023.00,2216
10.41,53.50,8.85,985.00,1023.00,1023.00,1023.00,2217
9.97,52.75,7.74,984.00,1023.00,1022.00,1023.00,2218
9.77,52.22,6.49,996.00,1023.00,1023.00,1023.00,2219
10.31,51.40,4.65,998.00,1023.00,1023.00,1023.00,2220
9.88,48.84,2.43,999.00,1023.00,1023.00,1023.00,2221
8.78,46.75,1.06,1001.00,1023.00,1023.00,1023.00,2222
8.40,44.97,0.15,1011.00,1023.00,1023.00,1022.00,2223
8.14,42.22,-1.41,1004.00,1023.00,1023.00,1023.00,2224
7.14,38.23,-2.66,1023.00,1023.00,1023.00,1023.00,2225
5.91,36.01,-3.76,1023.00,1023.00,1022.00,1023.00,2226
5.17,34.35,-3.66,1023.00,1023.00,1023.00,1023.00,2227
4.62,30.18,-4.72,1023.00,1023.00,1023.00,1023.00,2228
3.35,27.61,-6.04,1023.00,1023.00,1023.00,1023.00,2229
2.38,24.97,-6.50,1023.00,1023.00,1023.00,1023.00,2230
1.62,20.58,-7.15,1023.00,1023.00,1023.00,1023.00,2231
0.88,17.82,-7.18,1023.00,1023.00,1022.00,1023.00,2232
0.73,16.04,-6.85,1023.00,1023.00,1023.00,1022.00,2233
0.77,13.52,-7.53,1023.00,1023.00,1023.00,1022.00,2234
0.45,10.81,-7.60,1023.00,1023.00,1023.00,1023.00,2235
0.26,8.93,-7.06,1023.00,1023.00,1023.00,1023.00,2236
0.27,7.42,-6.02,1023.00,1023.00,1023.00,1023.00,2237
0.31,5.68,-5.43,1023.00,1023.00,1023.00,1023.00,2238
0.47,3.76,-5.04,1023.00,1023.00,1023.00,1023.00,2239
0.79,1.18,-5.34,1023.00,1023.00,1023.00,1023.00,2240
0.81,1.44,-5.32,1023.00,1023.00,1023.00,1023.00,2241
0.70,1.42,-4.58,1023.00,1022.00,1023.00,1023.00,2242
0.69,1.42,-4.60,1023.00,1023.00,1023.00,1023.00,2243
0.70,1.44,-4.56,1023.00,1023.00,1023.00,1023.00,2244
0.70,1.45,-4.55,1023.00,1023.00,1022.00,1023.00,2245
0.69,1.44,-4.58,1023.00,1023.00,1023.00,1023.00,2246
0.71,1.52,-4.57,1023.00,1023.00,1023.00,1022.00,2247
0.75,1.44,-4.64,1022.00,1023.00,1023.00,1023.00,2248
0.80,1.19,-4.90,1023.00,1023.00,1023.00,1023.00,2249
0.89,1.20,-5.25,1023.00,1023.00,1023.00,1023.00,2250
1.09,1.60,-5.87,1023.00,1023.00,1023.00,1023.00,2251
1.30,2.47,-6.46,1023.00,1023.00,1023.00,1023.00,2252
1.48,3.86,-6.98,1023.00,1023.00,1023.00,1022.00,2253
1.81,5.99,-7.33,1023.00,1023.00,1023.00,1023.00,2254
2.19,8.43,-7.60,1023.00,1023.00,1023.00,1022.00,2255
2.51,10.84,-7.84,1023.00,1023.00,1023.00,1022.00,2256
2.78,13.13,-7.61,1023.00,1023.00,1023.00,1023.00,2257
3.03,15.56,-6.83,1023.00,1023.00,1023.00,1023.00,2258
3.14,18.51,-5.92,1023.00,1023.00,1023.00,1022.00,2259
3.36,21.43,-4.48,1023.00,1023.00,1023.00,1023.00,2260
3.59,24.11,-3.30,1023.00,1023.00,1023.00,1023.00,2261
3.69,26.63,-2.33,1023.00,1023.00,1023.00,1023.00,2262
3.58,28.78,-1.52,1023.00,1023.00,1023.00,1023.00,2263
3.20,30.97,-0.80,1004.00,1023.00,1023.00,1023.00,2264
2.66,32.90,0.03,1000.00,1023.00,1023.00,1023.00,2265
1.77,34.75,0.68,999.00,1023.00,1023.00,1023.00,2266
0.93,36.57,1.08,996.00,1023.00,1022.00,1023.00,2267
0.56,38.55,1.78,995.00,1023.00,1023.00,1023.00,2268
0.20,40.78,2.98,996.00,1023.00,1023.00,1023.00,2269
-0.16,43.30,4.52,997.00,1023.00,1022.00,1023.00,2270
0.28,45.69,6.04,999.00,1023.00,1023.00,1023.00,2271
1.28,48.24,7.70,997.00,1023.00,1023.00,1023.00,2272
2.64,50.45,9.19,992.00,1023.00,1023.00,1023.00,2273
3.97,51.99,10.58,991.00,1023.00,1023.00,1023.00,2274
5.22,53.21,11.96,992.00,1023.00,1022.00,1023.00,2275
6.01,54.12,13.23,992.00,1023.00,1023.00,1023.00,2276
6.50,54.82,14.21,991.00,1023.00,1023.00,1023.00,2277
6.57,55.26,14.78,992.00,1023.00,1023.00,1023.00,2278
6.32,55.36,15.11,992.00,1023.00,1022.00,1023.00,2279
6.05,55.34,15.49,991.00,1023.00,1023.00,1023.00,2280
6.28,55.31,15.72,991.00,1023.00,1023.00,1023.00,2281
6.38,55.24,15.83,992.00,1023.00,1023.00,1023.00,2282
6.37,55.05,15.58,992.00,1023.00,1023.00,1023.00,2283
6.45,54.81,14.89,992.00,1023.00,1023.00,1023.00,2284
6.45,54.28,13.90,990.00,1023.00,1023.00,1023.00,2285
6.33,53.47,12.53,989.00,1023.00,1023.00,1023.00,2286
6.29,52.47,10.23,988.00,1023.00,1023.00,1023.00,2287
5.95,50.81,6.83,987.00,1023.00,1023.00,1023.00,2288
5.32,47.89,2.61,991.00,1023.00,1023.00,1023.00,2289
4.45,44.81,-0.81,998.00,1023.00,1023.00,1023.00,2290
3.84,41.37,-3.25,998.00,1023.00,1023.00,1023.00,2291
3.03,37.31,-5.02,998.00,1023.00,1023.00,1023.00,2292
2.08,34.16,-6.02,1002.00,1023.00,1023.00,1023.00,2293
1.36,31.77,-6.17,1023.00,1023.00,1023.00,1023.00,2294
0.84,27.48,-6.54,1023.00,1023.00,1023.00,1023.00,2295
-0.20,24.31,-7.28,1023.00,1023.00,1023.00,1023.00,2296
-0.51,22.44,-7.17,1023.00,1023.00,1023.00,1023.00,2297
-0.64,18.72,-8.22,1023.00,1023.00,1023.00,1023.00,2298
-1.54,15.01,-10.30,1023.00,1023.00,1023.00,1023.00,2299
-1.89,13.13,-11.08,1023.00,1023.00,1023.00,1023.00,2300
-1.56,11.65,-10.59,1023.00,1023.00,1023.00,1023.00,2301
-1.74,9.88,-9.93,1023.00,1023.00,1023.00,1023.00,2302
-1.91,8.36,-9.24,1023.00,1023.00,1023.00,1023.00,2303
-1.51,6.83,-8.88,1023.00,1022.00,1023.00,1023.00,2304
-1.15,4.71,-8.80,1023.00,1023.00,1023.00,1022.00,2305
-1.31,2.46,-8.59,1023.00,1023.00,1023.00,1023.00,2306
-1.15,0.91,-7.66,1023.00,1023.00,1023.00,1023.00,2307
-0.43,-0.19,-5.99,1023.00,1023.00,1023.00,1023.00,2308
-0.10,-0.48,-4.72,1023.00,1023.00,1023.00,1023.00,2309
-0.32,-0.24,-5.20,1023.00,1023.00,1023.00,1023.00,2310
-0.27,-0.49,-5.26,1023.00,1022.00,1023.00,1023.00,2311
0,1023.00,1023.00,1023.00,1022.00,1023.00,1023.00,2311
-0.08,-0.68,-4.84,1023.00,1023.00,1023.00,1023.00,2312
-0.07,-0.69,-4.84,1023.00,1023.00,1023.00,1023.00,2313
-0.07,-0.69,-4.86,1023.00,1023.00,1023.00,1023.00,2314
-0.06,-0.69,-4.85,1023.00,1023.00,1023.00,1023.00,2315
-0.06,-0.69,-4.87,1023.00,1023.00,1023.00,1023.00,2316
-0.03,-0.67,-4.93,1023.00,1023.00,1023.00,1023.00,2317
0.01,-0.52,-5.20,1023.00,1023.00,1023.00,1022.00,2318
-0.05,-0.45,-5.55,1023.00,1023.00,1023.00,1023.00,2319
-0.09,-0.23,-5.79,1023.00,1023.00,1023.00,1023.00,2320
0.03,0.68,-5.65,1023.00,1023.00,1023.00,1023.00,2321
0.32,2.18,-5.26,1023.00,1023.00,1023.00,1023.00,2322
0.57,3.81,-4.64,1023.00,1023.00,1023.00,1023.00,2323
0.62,5.10,-4.83,1023.00,1023.00,1023.00,1023.00,2324
0.68,6.60,-5.74,1023.00,1023.00,1023.00,1023.00,2325
0.80,8.69,-6.28,1023.00,1023.00,1023.00,1023.00,2326
0.91,11.05,-6.08,1023.00,1023.00,1023.00,1023.00,2327
0.80,13.21,-5.75,1023.00,1023.00,1023.00,1022.00,2328
0.67,16.09,-5.21,1023.00,1023.00,1023.00,1023.00,2329
0.70,19.54,-4.32,1023.00,1023.00,1023.00,1023.00,2330
0.83,22.44,-3.19,1023.00,1023.00,1022.00,1023.00,2331
0.46,24.96,-2.08,1023.00,1023.00,1023.00,1023.00,2332
0.28,27.79,-0.97,1023.00,1023.00,1023.00,1023.00,2333
0.32,30.51,-0.55,1000.00,1023.00,1023.00,1023.00,2334
-0.01,32.73,-0.63,993.00,1023.00,1023.00,1022.00,2335
-0.31,35.22,-0.57,992.00,1023.00,1023.00,1023.00,2336
-0.35,37.18,-0.51,991.00,1023.00,1023.00,1023.00,2337
-0.65,39.37,0.20,992.00,1023.00,1023.00,1023.00,2338
-0.58,41.38,0.97,988.00,1023.00,1021.00,1023.00,2339
-0.14,43.38,1.73,992.00,1023.00,1023.00,1023.00,2340
0.49,45.29,2.55,993.00,1023.00,1023.00,1023.00,2341
1.14,47.05,3.65,995.00,1023.00,1023.00,1023.00,2342
2.10,48.64,4.96,989.00,1023.00,1023.00,1023.00,2343
2.97,50.36,6.79,990.00,1023.00,1023.00,1023.00,2344
3.92,51.88,8.85,990.00,1023.00,1023.00,1023.00,2345
5.10,53.22,10.93,989.00,1023.00,1023.00,1023.00,2346
6.25,54.46,12.92,990.00,1023.00,1023.00,1023.00,2347
7.24,55.40,14.57,990.00,1023.00,1023.00,1023.00,2348
8.19,56.13,16.00,990.00,1023.00,1023.00,1023.00,2349
8.94,56.54,16.88,989.00,1023.00,1023.00,1023.00,2350
9.51,56.65,17.00,990.00,1023.00,1023.00,1023.00,2351
9.69,56.58,16.71,990.00,1023.00,1023.00,1023.00,2352
9.60,56.40,15.99,989.00,1023.00,1023.00,1023.00,2353
9.36,55.89,14.82,989.00,1023.00,1023.00,1023.00,2354
8.86,55.15,13.67,989.00,1023.00,1022.00,1023.00,2355
8.46,54.41,12.42,989.00,1023.00,1023.00,1023.00,2356
8.32,53.58,10.62,989.00,1023.00,1022.00,1023.00,2357
7.98,52.43,8.88,987.00,1023.00,1023.00,1023.00,2358
7.38,50.93,7.42,989.00,1023.00,1023.00,1023.00,2359
7.16,49.47,6.10,991.00,1023.00,1023.00,1023.00,2360
7.48,47.79,3.98,997.00,1023.00,1023.00,1023.00,2361
7.32,45.08,1.23,997.00,1023.00,1023.00,1023.00,2362
6.57,42.68,-0.50,999.00,1023.00,1023.00,1023.00,2363
5.63,40.17,-1.07,1023.00,1023.00,1023.00,1023.00,2364
4.44,35.54,-2.60,1023.00,1023.00,1023.00,1023.00,2365
3.08,32.10,-4.47,1023.00,1023.00,1023.00,1023.00,2366
2.04,28.62,-5.51,1023.00,1023.00,1023.00,1023.00,2367
0.87,24.17,-5.81,1023.00,1023.00,1023.00,1023.00,2368
-0.18,20.00,-5.54,1023.00,1023.00,1023.00,1023.00,2369
-0.61,16.44,-6.67,1023.00,1023.00,1023.00,1023.00,2370
-0.88,14.04,-6.86,1023.00,1023.00,1023.00,1023.00,2371
-0.71,12.08,-6.16,1023.00,1023.00,1022.00,1022.00,2372
-0.76,10.05,-5.40,1023.00,1023.00,1023.00,1023.00,2373
-0.77,8.19,-5.56,1023.00,1023.00,1023.00,1023.00,2374
-0.47,6.72,-5.81,1023.00,1023.00,1023.00,1023.00,2375
-0.21,5.19,-5.45,1023.00,1023.00,1023.00,1023.00,2376
-0.17,4.05,-5.08,1023.00,1023.00,1023.00,1023.00,2377
0.21,3.70,-4.05,1023.00,1023.00,1023.00,1023.00,2378
0.74,3.30,-3.27,1023.00,1023.00,1023.00,1023.00,2379
0.90,2.33,-3.10,1023.00,1023.00,1023.00,1023.00,2380
0.78,1.53,-3.16,1023.00,1023.00,1023.00,1023.00,2381
0.59,0.20,-4.15,1023.00,1023.00,1023.00,1023.00,2382
0.59,0.20,-4.13,1023.00,1023.00,1023.00,1023.00,2383
0.59,0.20,-4.12,1023.00,1023.00,1023.00,1023.00,2384
0.59,0.18,-4.15,1023.00,1023.00,1023.00,1023.00,2385
0.60,0.18,-4.11,1023.00,1023.00,1023.00,1023.00,2386
0.61,0.17,-4.14,1022.00,1023.00,1023.00,1023.00,2387
0.62,0.19,-4.26,1022.00,1023.00,1023.00,1023.00,2388
0.63,0.18,-4.32,1023.00,1023.00,1023.00,1023.00,2389
0.66,0.16,-4.36,1023.00,1023.00,1023.00,1023.00,2390
0.74,0.13,-4.47,1023.00,1023.00,1023.00,1023.00,2391
1.02,0.32,-4.65,1022.00,1023.00,1023.00,1023.00,2392
1.20,0.54,-5.18,1023.00,1023.00,1023.00,1023.00,2393
1.11,0.84,-5.63,1023.00,1023.00,1023.00,1023.00,2394
1.10,1.96,-5.88,1023.00,1023.00,1023.00,1023.00,2395
1.37,3.41,-6.38,1023.00,1023.00,1023.00,1023.00,2396
1.57,4.80,-7.08,1023.00,1023.00,1023.00,1023.00,2397
1.57,6.38,-7.60,1023.00,1023.00,1023.00,1022.00,2398
1.63,8.57,-7.71,1023.00,1023.00,1023.00,1023.00,2399
1.80,11.95,-6.95,1023.00,1023.00,1023.00,1023.00,2400
2.12,15.03,-5.66,1023.00,1023.00,1023.00,1023.00,2401
2.16,17.25,-5.15,1023.00,1023.00,1023.00,1023.00,2402
2.00,19.66,-5.10,1023.00,1023.00,1023.00,1023.00,2403
2.06,21.75,-4.98,1023.00,1023.00,1023.00,1023.00,2404
2.02,23.81,-4.58,1023.00,1023.00,1023.00,1023.00,2405
1.87,26.05,-3.93,1023.00,1023.00,1023.00,1023.00,2406
1.73,28.25,-3.22,1023.00,1023.00,1023.00,1023.00,2407
1.27,30.47,-2.23,1000.00,1023.00,1023.00,1023.00,2408
0.49,32.61,-1.28,995.00,1023.00,1023.00,1023.00,2409
0.08,35.68,-0.20,991.00,1023.00,1023.00,1023.00,2410
0.59,39.39,1.04,986.00,1023.00,1023.00,1023.00,2411
1.41,43.09,2.83,987.00,1023.00,1023.00,1023.00,2412
2.40,46.38,4.96,992.00,1023.00,1023.00,1023.00,2413
3.78,48.89,6.77,991.00,1023.00,1023.00,1023.00,2414
4.82,50.91,8.56,987.00,1023.00,1023.00,1023.00,2415
6.00,52.67,10.41,987.00,1023.00,1022.00,1023.00,2416
7.13,53.89,12.35,986.00,1023.00,1023.00,1023.00,2417
7.96,54.79,14.30,992.00,1023.00,1023.00,1023.00,2418
8.54,55.38,15.95,992.00,1023.00,1023.00,1023.00,2419
9.21,55.70,16.81,991.00,1023.00,1023.00,1023.00,2420
9.58,55.72,17.10,992.00,1023.00,1023.00,1023.00,2421
9.84,55.74,17.37,992.00,1023.00,1022.00,1023.00,2422
10.10,55.86,17.64,991.00,1023.00,1022.00,1023.00,2423
10.38,55.86,17.47,990.00,1023.00,1023.00,1023.00,2424
10.35,55.64,16.96,990.00,1023.00,1023.00,1023.00,2425
10.27,55.44,16.25,989.00,1023.00,1023.00,1023.00,2426
10.08,55.06,15.01,989.00,1023.00,1023.00,1023.00,2427
9.66,54.33,13.34,988.00,1023.00,1023.00,1023.00,2428
8.86,52.97,12.01,988.00,1023.00,1023.00,1023.00,2429
7.76,51.51,10.57,990.00,1023.00,1023.00,1023.00,2430
7.02,50.04,8.64,998.00,1023.00,1023.00,1023.00,2431
6.90,48.63,7.04,998.00,1023.00,1023.00,1023.00,2432
6.99,46.69,4.96,998.00,1023.00,1023.00,1023.00,2433
6.17,43.10,2.29,999.00,1023.00,1023.00,1023.00,2434
4.82,41.35,1.28,1023.00,1023.00,1022.00,1023.00,2435
4.13,39.28,0.98,1023.00,1023.00,1023.00,1023.00,2436
3.30,34.51,-0.75,1023.00,1023.00,1023.00,1023.00,2437
2.19,30.35,-2.15,1023.00,1023.00,1023.00,1023.00,2438
1.46,27.95,-3.11,1023.00,1023.00,1023.00,1022.00,2439
1.39,25.03,-4.15,1023.00,1023.00,1023.00,1023.00,2440
1.16,22.28,-4.36,1023.00,1023.00,1023.00,1023.00,2441
0.82,19.98,-3.96,1023.00,1023.00,1023.00,1023.00,2442
0.83,17.50,-3.74,1023.00,1023.00,1023.00,1023.00,2443
0.90,14.80,-3.65,1023.00,1023.00,1023.00,1023.00,2444
0.87,12.40,-3.80,1023.00,1023.00,1023.00,1022.00,2445
0.88,10.07,-4.54,1023.00,1023.00,1023.00,1022.00,2446
0.80,8.12,-4.89,1023.00,1023.00,1023.00,1023.00,2447
0.74,7.09,-4.71,1023.00,1023.00,1023.00,1023.00,2448
0.61,6.26,-4.64,1023.00,1023.00,1023.00,1023.00,2449
0.27,4.82,-4.97,1023.00,1023.00,1023.00,1023.00,2450
